id,question_id,user_id,description,created_at
1700,11,520,4,"2016-09-02 23:50:29"
1701,12,520,,"2016-09-02 23:50:29"
1702,1,525,"I stayed on the entire task for at least 3 hours, BUT I would say I worked on brainstorming requirements for approximately 30-45 minutes.","2016-09-02 23:52:14"
1703,2,525,Medium,"2016-09-02 23:52:14"
1704,4,525,5,"2016-09-02 23:52:14"
1705,5,525,1,"2016-09-02 23:52:14"
1706,6,525,5,"2016-09-02 23:52:14"
1707,7,525,3,"2016-09-02 23:52:14"
1708,10,525,3,"2016-09-02 23:52:14"
1709,11,525,1,"2016-09-02 23:52:14"
1710,12,525,"I really enjoyed coming up with requirements for this study. Thank you for the chance to participate!","2016-09-02 23:52:14"
1711,1,521,1:20,"2016-09-02 23:53:20"
1712,2,521,Medium,"2016-09-02 23:53:20"
1713,4,521,5,"2016-09-02 23:53:20"
1714,5,521,1,"2016-09-02 23:53:20"
1715,6,521,5,"2016-09-02 23:53:20"
1716,7,521,2,"2016-09-02 23:53:20"
1717,10,521,3,"2016-09-02 23:53:20"
1718,11,521,3,"2016-09-02 23:53:20"
1719,12,521,,"2016-09-02 23:53:20"
1720,1,532,00:15,"2016-09-02 23:55:21"
1721,2,532,Easy,"2016-09-02 23:55:21"
1722,4,532,4,"2016-09-02 23:55:21"
1723,5,532,2,"2016-09-02 23:55:21"
1724,6,532,5,"2016-09-02 23:55:21"
1725,7,532,2,"2016-09-02 23:55:21"
1726,10,532,3,"2016-09-02 23:55:21"
1727,11,532,4,"2016-09-02 23:55:21"
1728,12,532,"There wasn't much interaction at all. All shy :D","2016-09-02 23:55:21"
1729,1,537,"45 minutes","2016-09-03 00:00:06"
1730,2,537,Medium,"2016-09-03 00:00:06"
1731,4,537,3,"2016-09-03 00:00:06"
1732,5,537,3,"2016-09-03 00:00:06"
1733,6,537,2,"2016-09-03 00:00:06"
1734,7,537,2,"2016-09-03 00:00:06"
1735,10,537,2,"2016-09-03 00:00:06"
1736,11,537,1,"2016-09-03 00:00:06"
1737,12,537,,"2016-09-03 00:00:06"
1738,1,528,"40 minutes","2016-09-03 00:00:12"
1739,2,528,Medium,"2016-09-03 00:00:12"
1740,4,528,5,"2016-09-03 00:00:12"
1741,5,528,1,"2016-09-03 00:00:12"
1742,6,528,3,"2016-09-03 00:00:12"
1743,7,528,3,"2016-09-03 00:00:12"
1744,10,528,5,"2016-09-03 00:00:12"
1745,11,528,5,"2016-09-03 00:00:12"
1746,12,528,,"2016-09-03 00:00:12"
1747,1,539,"twenty five minutes","2016-09-03 00:04:22"
1748,2,539,Medium,"2016-09-03 00:04:22"
1749,4,539,4,"2016-09-03 00:04:22"
1750,5,539,1,"2016-09-03 00:04:22"
1751,6,539,3,"2016-09-03 00:04:22"
1752,7,539,4,"2016-09-03 00:04:22"
1753,10,539,4,"2016-09-03 00:04:22"
1754,11,539,4,"2016-09-03 00:04:22"
1755,12,539,,"2016-09-03 00:04:22"
1756,1,542,"about an hour or more if you include thought time.","2016-09-03 00:20:18"
1757,2,542,Medium,"2016-09-03 00:20:18"
1758,4,542,4,"2016-09-03 00:20:18"
1759,5,542,2,"2016-09-03 00:20:18"
1760,6,542,4,"2016-09-03 00:20:18"
1761,7,542,2,"2016-09-03 00:20:18"
1762,10,542,1,"2016-09-03 00:20:18"
1763,11,542,1,"2016-09-03 00:20:18"
1764,12,542,"There where no other active participants. This was way to much time and effort for 3.00. Us standard for surveys is at lest 10 cents per minute including pre and post surveys. you will likely struggle getting any quality data for less than that. Best of luck to you on your project.","2016-09-03 00:20:18"
1765,1,531,00:20,"2016-09-03 00:33:37"
1766,2,531,Medium,"2016-09-03 00:33:37"
1767,4,531,3,"2016-09-03 00:33:37"
1768,5,531,4,"2016-09-03 00:33:37"
1769,6,531,4,"2016-09-03 00:33:37"
1770,7,531,2,"2016-09-03 00:33:37"
1771,10,531,3,"2016-09-03 00:33:37"
1772,11,531,3,"2016-09-03 00:33:37"
1773,12,531,,"2016-09-03 00:33:37"
1774,1,554,00:18,"2016-09-03 00:45:14"
1775,2,554,Easy,"2016-09-03 00:45:14"
1776,4,554,3,"2016-09-03 00:45:14"
1777,5,554,1,"2016-09-03 00:45:14"
1778,6,554,5,"2016-09-03 00:45:14"
1779,7,554,1,"2016-09-03 00:45:14"
1780,10,554,5,"2016-09-03 00:45:14"
1781,11,554,5,"2016-09-03 00:45:15"
1782,12,554,,"2016-09-03 00:45:15"
1783,1,565,00:40,"2016-09-03 02:42:42"
1784,2,565,Easy,"2016-09-03 02:42:42"
1785,4,565,5,"2016-09-03 02:42:42"
1786,5,565,1,"2016-09-03 02:42:42"
1787,6,565,5,"2016-09-03 02:42:42"
1788,7,565,1,"2016-09-03 02:42:42"
1789,10,565,1,"2016-09-03 02:42:42"
1790,11,565,1,"2016-09-03 02:42:42"
1791,12,565,"No team members came in to help me.","2016-09-03 02:42:42"
1792,1,529,"45 minute","2016-09-03 04:11:11"
1793,2,529,Medium,"2016-09-03 04:11:11"
1794,4,529,5,"2016-09-03 04:11:11"
1795,5,529,1,"2016-09-03 04:11:11"
1796,6,529,5,"2016-09-03 04:11:11"
1797,7,529,1,"2016-09-03 04:11:11"
1798,10,529,1,"2016-09-03 04:11:11"
1799,11,529,2,"2016-09-03 04:11:11"
1800,12,529,,"2016-09-03 04:11:11"
1801,1,570,00:20,"2016-09-03 04:48:37"
1802,2,570,Medium,"2016-09-03 04:48:37"
1803,4,570,3,"2016-09-03 04:48:37"
1804,5,570,2,"2016-09-03 04:48:37"
1805,6,570,4,"2016-09-03 04:48:37"
1806,7,570,1,"2016-09-03 04:48:37"
1807,10,570,1,"2016-09-03 04:48:37"
1808,11,570,1,"2016-09-03 04:48:37"
1809,12,570,,"2016-09-03 04:48:37"
1810,1,546,00:25,"2016-09-03 05:28:24"
1811,2,546,Easy,"2016-09-03 05:28:24"
1812,4,546,4,"2016-09-03 05:28:24"
1813,5,546,1,"2016-09-03 05:28:24"
1814,6,546,4,"2016-09-03 05:28:24"
1815,7,546,2,"2016-09-03 05:28:24"
1816,10,546,1,"2016-09-03 05:28:24"
1817,11,546,1,"2016-09-03 05:28:24"
1818,12,546,"I was very happy that I had my teammates answers to kinda give me ideas also.","2016-09-03 05:28:24"
1819,1,534,"1 hour","2016-09-03 09:30:10"
1820,2,534,Medium,"2016-09-03 09:30:10"
1821,4,534,1,"2016-09-03 09:30:10"
1822,5,534,4,"2016-09-03 09:30:10"
1823,6,534,3,"2016-09-03 09:30:10"
1824,7,534,5,"2016-09-03 09:30:10"
1825,10,534,3,"2016-09-03 09:30:10"
1826,11,534,3,"2016-09-03 09:30:10"
1827,12,534,,"2016-09-03 09:30:10"
1828,1,547,00:25,"2016-09-03 09:47:04"
1829,2,547,Medium,"2016-09-03 09:47:04"
1830,4,547,4,"2016-09-03 09:47:04"
1831,5,547,2,"2016-09-03 09:47:04"
1832,6,547,4,"2016-09-03 09:47:04"
1833,7,547,2,"2016-09-03 09:47:04"
1834,10,547,3,"2016-09-03 09:47:04"
1835,11,547,3,"2016-09-03 09:47:04"
1836,12,547,,"2016-09-03 09:47:04"
1837,1,535,"40 minutes","2016-09-03 10:16:49"
1838,2,535,Medium,"2016-09-03 10:16:49"
1839,4,535,5,"2016-09-03 10:16:49"
1840,5,535,1,"2016-09-03 10:16:49"
1841,6,535,5,"2016-09-03 10:16:49"
1842,7,535,4,"2016-09-03 10:16:49"
1843,10,535,5,"2016-09-03 10:16:49"
1844,11,535,5,"2016-09-03 10:16:49"
1845,12,535,,"2016-09-03 10:16:49"
1846,1,518,"Can not view timer (Over 10 hours)","2016-09-03 10:38:13"
1847,2,518,Medium,"2016-09-03 10:38:13"
1848,4,518,5,"2016-09-03 10:38:13"
1849,5,518,1,"2016-09-03 10:38:13"
1850,6,518,5,"2016-09-03 10:38:13"
1851,7,518,1,"2016-09-03 10:38:13"
1852,10,518,5,"2016-09-03 10:38:13"
1853,11,518,5,"2016-09-03 10:38:13"
1854,12,518,"I emailed you several minutes ago about submitting the wrong code by mistake. Will email the confirmation code as promised","2016-09-03 10:38:13"
1855,1,566,00:20,"2016-09-03 11:50:21"
1856,2,566,Medium,"2016-09-03 11:50:21"
1857,4,566,4,"2016-09-03 11:50:21"
1858,5,566,1,"2016-09-03 11:50:21"
1859,6,566,3,"2016-09-03 11:50:21"
1860,7,566,4,"2016-09-03 11:50:21"
1861,10,566,3,"2016-09-03 11:50:21"
1862,11,566,4,"2016-09-03 11:50:21"
1863,12,566,,"2016-09-03 11:50:21"
1864,1,574,"45 minutes","2016-09-03 12:44:38"
1865,2,574,Medium,"2016-09-03 12:44:38"
1866,4,574,5,"2016-09-03 12:44:38"
1867,5,574,1,"2016-09-03 12:44:38"
1868,6,574,4,"2016-09-03 12:44:38"
1869,7,574,3,"2016-09-03 12:44:38"
1870,10,574,1,"2016-09-03 12:44:38"
1871,11,574,1,"2016-09-03 12:44:38"
1872,12,574,,"2016-09-03 12:44:38"
1873,1,576,"40 minutes","2016-09-03 13:13:38"
1874,2,576,Medium,"2016-09-03 13:13:38"
1875,4,576,2,"2016-09-03 13:13:38"
1876,5,576,4,"2016-09-03 13:13:38"
1877,6,576,5,"2016-09-03 13:13:38"
1878,7,576,3,"2016-09-03 13:13:38"
1879,10,576,1,"2016-09-03 13:13:38"
1880,11,576,1,"2016-09-03 13:13:38"
1881,12,576,"I wish that there were more scenarios that we could develop requirements for.  I thought that the interface was kind of confusing and that it was very frustrating to have to wait 3 hours to complete hit.  Good luck with your research","2016-09-03 13:13:38"
1882,1,573,"00:30 minutes","2016-09-03 13:39:16"
1883,2,573,Medium,"2016-09-03 13:39:16"
1884,4,573,5,"2016-09-03 13:39:16"
1885,5,573,1,"2016-09-03 13:39:16"
1886,6,573,5,"2016-09-03 13:39:16"
1887,7,573,1,"2016-09-03 13:39:16"
1888,10,573,4,"2016-09-03 13:39:16"
1889,11,573,4,"2016-09-03 13:39:16"
1890,12,573,"Nice study","2016-09-03 13:39:16"
1891,1,575,"10 minutes","2016-09-03 13:59:37"
1892,2,575,Easy,"2016-09-03 13:59:37"
1893,4,575,5,"2016-09-03 13:59:37"
1894,5,575,3,"2016-09-03 13:59:37"
1895,6,575,3,"2016-09-03 13:59:37"
1896,7,575,1,"2016-09-03 13:59:37"
1897,10,575,1,"2016-09-03 13:59:37"
1898,11,575,1,"2016-09-03 13:59:37"
1899,12,575,,"2016-09-03 13:59:37"
1900,1,561,00:30,"2016-09-03 15:32:42"
1901,2,561,Medium,"2016-09-03 15:32:42"
1902,4,561,4,"2016-09-03 15:32:42"
1903,5,561,2,"2016-09-03 15:32:42"
1904,6,561,4,"2016-09-03 15:32:42"
1905,7,561,2,"2016-09-03 15:32:42"
1906,10,561,3,"2016-09-03 15:32:42"
1907,11,561,3,"2016-09-03 15:32:42"
1908,12,561,,"2016-09-03 15:32:42"
1909,1,530,00:20,"2016-09-03 15:52:07"
1910,2,530,Easy,"2016-09-03 15:52:07"
1911,4,530,4,"2016-09-03 15:52:07"
1912,5,530,2,"2016-09-03 15:52:07"
1913,6,530,4,"2016-09-03 15:52:07"
1914,7,530,2,"2016-09-03 15:52:07"
1915,10,530,2,"2016-09-03 15:52:07"
1916,11,530,3,"2016-09-03 15:52:07"
1917,12,530,,"2016-09-03 15:52:07"
1918,1,580,"40 minutes","2016-09-03 16:21:01"
1919,2,580,Medium,"2016-09-03 16:21:01"
1920,4,580,4,"2016-09-03 16:21:01"
1921,5,580,3,"2016-09-03 16:21:01"
1922,6,580,4,"2016-09-03 16:21:01"
1923,7,580,2,"2016-09-03 16:21:01"
1924,10,580,3,"2016-09-03 16:21:01"
1925,11,580,3,"2016-09-03 16:21:01"
1926,12,580,,"2016-09-03 16:21:01"
1927,1,582,"45 minutes","2016-09-03 17:15:44"
1928,2,582,Medium,"2016-09-03 17:15:44"
1929,4,582,4,"2016-09-03 17:15:44"
1930,5,582,2,"2016-09-03 17:15:44"
1931,6,582,4,"2016-09-03 17:15:44"
1932,7,582,2,"2016-09-03 17:15:44"
1933,10,582,3,"2016-09-03 17:15:44"
1934,11,582,3,"2016-09-03 17:15:44"
1935,12,582,,"2016-09-03 17:15:44"
1936,1,583,10,"2016-09-03 17:42:18"
1937,2,583,Easy,"2016-09-03 17:42:18"
1938,4,583,5,"2016-09-03 17:42:18"
1939,5,583,1,"2016-09-03 17:42:18"
1940,6,583,5,"2016-09-03 17:42:18"
1941,7,583,2,"2016-09-03 17:42:18"
1942,10,583,3,"2016-09-03 17:42:18"
1943,11,583,1,"2016-09-03 17:42:18"
1944,12,583,,"2016-09-03 17:42:18"
1945,1,544,1:30,"2016-09-03 18:20:58"
1946,2,544,Medium,"2016-09-03 18:20:58"
1947,4,544,4,"2016-09-03 18:20:58"
1948,5,544,2,"2016-09-03 18:20:58"
1949,6,544,3,"2016-09-03 18:20:58"
1950,7,544,4,"2016-09-03 18:20:58"
1951,10,544,3,"2016-09-03 18:20:58"
1952,11,544,3,"2016-09-03 18:20:58"
1953,12,544,"I didn't ask any questions. I looked, but didn't see volunteered suggestions. Otherwise I had no problems of which I was aware. Thanks for letting me participate. Thanks, too, for adding to our body of knowledge.","2016-09-03 18:20:58"
1954,1,555,00:40,"2016-09-03 20:46:58"
1955,2,555,Medium,"2016-09-03 20:46:58"
1956,4,555,4,"2016-09-03 20:46:58"
1957,5,555,3,"2016-09-03 20:46:58"
1958,6,555,3,"2016-09-03 20:46:58"
1959,7,555,3,"2016-09-03 20:46:58"
1960,10,555,1,"2016-09-03 20:46:58"
1961,11,555,1,"2016-09-03 20:46:58"
1962,12,555,,"2016-09-03 20:46:58"
1963,1,33,"20 min","2016-09-03 21:11:01"
1964,2,33,Medium,"2016-09-03 21:11:01"
1965,4,33,3,"2016-09-03 21:11:01"
1966,5,33,2,"2016-09-03 21:11:01"
1967,6,33,2,"2016-09-03 21:11:01"
1968,7,33,2,"2016-09-03 21:11:01"
1969,10,33,1,"2016-09-03 21:11:01"
1970,11,33,1,"2016-09-03 21:11:01"
1971,12,33,,"2016-09-03 21:11:01"
1972,1,589,"15 minutes","2016-09-03 23:34:38"
1973,2,589,Medium,"2016-09-03 23:34:38"
1974,4,589,4,"2016-09-03 23:34:38"
1975,5,589,1,"2016-09-03 23:34:38"
1976,6,589,3,"2016-09-03 23:34:38"
1977,7,589,5,"2016-09-03 23:34:38"
1978,10,589,1,"2016-09-03 23:34:38"
1979,11,589,1,"2016-09-03 23:34:38"
1980,12,589,"I felt pretty isolated and didn't really feel my teammates support.","2016-09-03 23:34:38"
1981,1,592,01:15,"2016-09-04 00:09:29"
1982,2,592,Easy,"2016-09-04 00:09:29"
1983,4,592,5,"2016-09-04 00:09:29"
1984,5,592,1,"2016-09-04 00:09:29"
1985,6,592,5,"2016-09-04 00:09:29"
1986,7,592,2,"2016-09-04 00:09:29"
1987,10,592,1,"2016-09-04 00:09:29"
1988,11,592,1,"2016-09-04 00:09:29"
1989,12,592,"I enjoyed developing ideas for the requirements and thinking about the potential for bringing smart home technology into my home.","2016-09-04 00:09:29"
1990,1,594,"35 minutes ","2016-09-04 00:12:03"
1991,2,594,Medium,"2016-09-04 00:12:03"
1992,4,594,4,"2016-09-04 00:12:03"
1993,5,594,2,"2016-09-04 00:12:03"
1994,6,594,4,"2016-09-04 00:12:03"
1995,7,594,3,"2016-09-04 00:12:03"
1996,10,594,1,"2016-09-04 00:12:03"
1997,11,594,1,"2016-09-04 00:12:03"
1998,12,594,,"2016-09-04 00:12:03"
1999,1,590,00:35,"2016-09-04 00:54:44"
2000,2,590,Easy,"2016-09-04 00:54:44"
2001,4,590,4,"2016-09-04 00:54:44"
2002,5,590,2,"2016-09-04 00:54:44"
2003,6,590,4,"2016-09-04 00:54:44"
2004,7,590,3,"2016-09-04 00:54:44"
2005,10,590,3,"2016-09-04 00:54:44"
2006,11,590,4,"2016-09-04 00:54:44"
2007,12,590,,"2016-09-04 00:54:44"
2008,1,591,"45 minutes","2016-09-04 02:33:06"
2009,2,591,Medium,"2016-09-04 02:33:06"
2010,4,591,5,"2016-09-04 02:33:06"
2011,5,591,1,"2016-09-04 02:33:06"
2012,6,591,5,"2016-09-04 02:33:06"
2013,7,591,1,"2016-09-04 02:33:06"
2014,10,591,1,"2016-09-04 02:33:06"
2015,11,591,1,"2016-09-04 02:33:06"
2016,12,591,"I actually had a lot of fun coming up with ideas!","2016-09-04 02:33:06"
2017,1,599,00:55,"2016-09-04 08:24:06"
2018,2,599,High,"2016-09-04 08:24:06"
2019,4,599,4,"2016-09-04 08:24:06"
2020,5,599,3,"2016-09-04 08:24:06"
2021,6,599,5,"2016-09-04 08:24:06"
2022,7,599,2,"2016-09-04 08:24:06"
2023,10,599,3,"2016-09-04 08:24:06"
2024,11,599,3,"2016-09-04 08:24:06"
2025,12,599,"no other comments, thanks!","2016-09-04 08:24:06"
2026,1,584,:35,"2016-09-04 10:39:35"
2027,2,584,Medium,"2016-09-04 10:39:35"
2028,4,584,5,"2016-09-04 10:39:35"
2029,5,584,2,"2016-09-04 10:39:35"
2030,6,584,3,"2016-09-04 10:39:35"
2031,7,584,3,"2016-09-04 10:39:35"
2032,10,584,1,"2016-09-04 10:39:35"
2033,11,584,1,"2016-09-04 10:39:35"
2034,12,584,"I was looking forward to more discussion w/ others :( I don't know much about smart homes but the idea is fascinating. Very interesting survey.","2016-09-04 10:39:35"
2035,1,598,"i spent quite a bit of time thinking about the task and gathering ideas so probably over an hour","2016-09-04 13:00:01"
2036,2,598,Medium,"2016-09-04 13:00:01"
2037,4,598,5,"2016-09-04 13:00:01"
2038,5,598,1,"2016-09-04 13:00:01"
2039,6,598,5,"2016-09-04 13:00:01"
2040,7,598,1,"2016-09-04 13:00:01"
2041,10,598,1,"2016-09-04 13:00:01"
2042,11,598,1,"2016-09-04 13:00:01"
2043,12,598,"i got online several times to interact with teammates but there were no comments on my suggestions and only participant 4 added any comments so my team was weak.  I'm traveling this evening and need to submit before hit expires but would have liked to have some discussion with this group.","2016-09-04 13:00:01"
2044,1,471,3:10,"2016-09-04 13:30:06"
2045,2,471,High,"2016-09-04 13:30:06"
2046,4,471,4,"2016-09-04 13:30:06"
2047,5,471,2,"2016-09-04 13:30:06"
2048,6,471,5,"2016-09-04 13:30:06"
2049,7,471,2,"2016-09-04 13:30:06"
2050,10,471,3,"2016-09-04 13:30:06"
2051,11,471,3,"2016-09-04 13:30:06"
2052,12,471,,"2016-09-04 13:30:06"
2053,1,600,1:10,"2016-09-04 13:51:56"
2054,2,600,Medium,"2016-09-04 13:51:56"
2055,4,600,5,"2016-09-04 13:51:56"
2056,5,600,1,"2016-09-04 13:51:56"
2057,6,600,3,"2016-09-04 13:51:56"
2058,7,600,2,"2016-09-04 13:51:56"
2059,10,600,1,"2016-09-04 13:51:56"
2060,11,600,1,"2016-09-04 13:51:56"
2061,12,600,"It was a truly fun and interesting experience. Thanks!","2016-09-04 13:51:56"
2062,1,606,00:30,"2016-09-04 18:27:46"
2063,2,606,Medium,"2016-09-04 18:27:46"
2064,4,606,5,"2016-09-04 18:27:46"
2065,5,606,1,"2016-09-04 18:27:46"
2066,6,606,5,"2016-09-04 18:27:46"
2067,7,606,1,"2016-09-04 18:27:46"
2068,10,606,3,"2016-09-04 18:27:46"
2069,11,606,3,"2016-09-04 18:27:46"
2070,12,606,,"2016-09-04 18:27:46"
2071,1,607,"25 min","2016-09-04 19:45:53"
2072,2,607,Medium,"2016-09-04 19:45:53"
2073,4,607,4,"2016-09-04 19:45:53"
2074,5,607,1,"2016-09-04 19:45:53"
2075,6,607,4,"2016-09-04 19:45:53"
2076,7,607,2,"2016-09-04 19:45:53"
2077,10,607,1,"2016-09-04 19:45:53"
2078,11,607,1,"2016-09-04 19:45:53"
2079,12,607,"No one on my team added anything so I'm submitting","2016-09-04 19:45:53"
2080,1,95,10,"2016-09-05 01:27:27"
2081,2,95,"Very easy","2016-09-05 01:27:27"
2082,4,95,3,"2016-09-05 01:27:27"
2083,5,95,2,"2016-09-05 01:27:27"
2084,6,95,4,"2016-09-05 01:27:27"
2085,7,95,2,"2016-09-05 01:27:27"
2086,10,95,1,"2016-09-05 01:27:27"
2087,11,95,1,"2016-09-05 01:27:27"
2088,12,95,,"2016-09-05 01:27:27"
2089,1,608,"35 minutes ","2016-09-05 07:20:13"
2090,2,608,Easy,"2016-09-05 07:20:13"
2091,4,608,4,"2016-09-05 07:20:13"
2092,5,608,2,"2016-09-05 07:20:13"
2093,6,608,4,"2016-09-05 07:20:13"
2094,7,608,1,"2016-09-05 07:20:13"
2095,10,608,1,"2016-09-05 07:20:13"
2096,11,608,3,"2016-09-05 07:20:13"
2097,12,608,,"2016-09-05 07:20:13"
2098,1,615,"35 minutes","2016-09-05 13:43:45"
2099,2,615,Medium,"2016-09-05 13:43:45"
2100,4,615,5,"2016-09-05 13:43:45"
2101,5,615,1,"2016-09-05 13:43:45"
2102,6,615,4,"2016-09-05 13:43:45"
2103,7,615,2,"2016-09-05 13:43:45"
2104,10,615,1,"2016-09-05 13:43:45"
2105,11,615,1,"2016-09-05 13:43:45"
2106,12,615,"It was fun thanks","2016-09-05 13:43:45"
2107,1,188,"60 minutes","2016-09-05 17:03:54"
2108,2,188,Medium,"2016-09-05 17:03:54"
2109,4,188,3,"2016-09-05 17:03:54"
2110,5,188,4,"2016-09-05 17:03:54"
2111,6,188,3,"2016-09-05 17:03:54"
2112,7,188,4,"2016-09-05 17:03:54"
2113,10,188,1,"2016-09-05 17:03:54"
2114,11,188,1,"2016-09-05 17:03:54"
2115,12,188,"Was I supposed to wait 3 hours after the personality survey to do the task, or 3 hours after the task to do completion? I thought the former but now I am confused Not feeling well so need to go ahead and submit or I will probably miss the deadline..","2016-09-05 17:03:54"
2116,1,614,1:20,"2016-09-05 19:55:49"
2117,2,614,High,"2016-09-05 19:55:49"
2118,4,614,4,"2016-09-05 19:55:49"
2119,5,614,2,"2016-09-05 19:55:49"
2120,6,614,4,"2016-09-05 19:55:49"
2121,7,614,2,"2016-09-05 19:55:49"
2122,10,614,1,"2016-09-05 19:55:49"
2123,11,614,1,"2016-09-05 19:55:49"
2124,12,614,,"2016-09-05 19:55:49"
2125,1,619,00:40,"2016-09-06 06:48:49"
2126,2,619,Medium,"2016-09-06 06:48:49"
2127,4,619,4,"2016-09-06 06:48:49"
2128,5,619,2,"2016-09-06 06:48:49"
2129,6,619,4,"2016-09-06 06:48:49"
2130,7,619,2,"2016-09-06 06:48:49"
2131,10,619,1,"2016-09-06 06:48:49"
2132,11,619,1,"2016-09-06 06:48:49"
2133,12,619,"Thank you!","2016-09-06 06:48:49"
2134,1,217,00.30,"2016-09-08 15:57:37"
2135,2,217,Easy,"2016-09-08 15:57:37"
2136,4,217,2,"2016-09-08 15:57:37"
2137,5,217,4,"2016-09-08 15:57:37"
2138,6,217,2,"2016-09-08 15:57:37"
2139,7,217,5,"2016-09-08 15:57:37"
2140,8,217,2,"2016-09-08 15:57:37"
2141,9,217,4,"2016-09-08 15:57:37"
2142,12,217,nice,"2016-09-08 15:57:37"
2143,1,221,"10 minutes ","2016-09-08 16:16:03"
2144,2,221,Medium,"2016-09-08 16:16:03"
2145,4,221,5,"2016-09-08 16:16:03"
2146,5,221,1,"2016-09-08 16:16:03"
2147,6,221,5,"2016-09-08 16:16:03"
2148,7,221,2,"2016-09-08 16:16:03"
2149,8,221,4,"2016-09-08 16:16:03"
2150,9,221,4,"2016-09-08 16:16:03"
2151,12,221,,"2016-09-08 16:16:03"
2152,1,432,"3 hours","2016-09-08 16:23:14"
2153,2,432,Medium,"2016-09-08 16:23:14"
2154,4,432,2,"2016-09-08 16:23:14"
2155,5,432,4,"2016-09-08 16:23:14"
2156,6,432,1,"2016-09-08 16:23:14"
2157,7,432,5,"2016-09-08 16:23:14"
2158,10,432,2,"2016-09-08 16:23:14"
2159,11,432,1,"2016-09-08 16:23:14"
2160,12,432,,"2016-09-08 16:23:14"
2161,1,411,00:20,"2016-09-08 17:57:37"
2162,2,411,Medium,"2016-09-08 17:57:37"
2163,4,411,4,"2016-09-08 17:57:37"
2164,5,411,2,"2016-09-08 17:57:37"
2165,6,411,3,"2016-09-08 17:57:37"
2166,7,411,2,"2016-09-08 17:57:37"
2167,10,411,1,"2016-09-08 17:57:37"
2168,11,411,1,"2016-09-08 17:57:37"
2169,12,411,,"2016-09-08 17:57:37"
2170,1,628,35,"2016-09-08 18:55:17"
2171,2,628,Easy,"2016-09-08 18:55:17"
2172,4,628,5,"2016-09-08 18:55:17"
2173,5,628,1,"2016-09-08 18:55:17"
2174,6,628,5,"2016-09-08 18:55:17"
2175,7,628,1,"2016-09-08 18:55:17"
2176,12,628,,"2016-09-08 18:55:17"
2177,1,652,30,"2016-09-08 19:02:12"
2178,2,652,Medium,"2016-09-08 19:02:12"
2179,4,652,3,"2016-09-08 19:02:12"
2180,5,652,5,"2016-09-08 19:02:12"
2181,6,652,2,"2016-09-08 19:02:12"
2182,7,652,3,"2016-09-08 19:02:12"
2183,10,652,5,"2016-09-08 19:02:12"
2184,11,652,4,"2016-09-08 19:02:12"
2185,12,652,good,"2016-09-08 19:02:12"
2186,1,623,00:20,"2016-09-08 19:02:15"
2187,2,623,"Very easy","2016-09-08 19:02:15"
2188,4,623,3,"2016-09-08 19:02:15"
2189,5,623,2,"2016-09-08 19:02:15"
2190,6,623,3,"2016-09-08 19:02:15"
2191,7,623,2,"2016-09-08 19:02:15"
2192,10,623,1,"2016-09-08 19:02:15"
2193,11,623,1,"2016-09-08 19:02:15"
2194,12,623,,"2016-09-08 19:02:15"
2195,1,659,0:45,"2016-09-08 19:03:44"
2196,2,659,Medium,"2016-09-08 19:03:44"
2197,4,659,5,"2016-09-08 19:03:44"
2198,5,659,1,"2016-09-08 19:03:44"
2199,6,659,5,"2016-09-08 19:03:44"
2200,7,659,1,"2016-09-08 19:03:44"
2201,12,659,,"2016-09-08 19:03:44"
2202,1,665,20,"2016-09-08 19:10:29"
2203,2,665,Easy,"2016-09-08 19:10:29"
2204,4,665,4,"2016-09-08 19:10:29"
2205,5,665,2,"2016-09-08 19:10:29"
2206,6,665,3,"2016-09-08 19:10:29"
2207,7,665,3,"2016-09-08 19:10:29"
2208,12,665,,"2016-09-08 19:10:29"
2209,1,302,":30 minutes","2016-09-08 19:12:14"
2210,2,302,Easy,"2016-09-08 19:12:14"
2211,4,302,2,"2016-09-08 19:12:14"
2212,5,302,4,"2016-09-08 19:12:14"
2213,6,302,5,"2016-09-08 19:12:14"
2214,7,302,2,"2016-09-08 19:12:14"
2215,10,302,1,"2016-09-08 19:12:14"
2216,11,302,3,"2016-09-08 19:12:14"
2217,12,302,,"2016-09-08 19:12:14"
2218,1,636,"30 minutes","2016-09-08 19:17:30"
2219,2,636,Medium,"2016-09-08 19:17:30"
2220,4,636,4,"2016-09-08 19:17:30"
2221,5,636,1,"2016-09-08 19:17:30"
2222,6,636,4,"2016-09-08 19:17:30"
2223,7,636,1,"2016-09-08 19:17:30"
2224,10,636,3,"2016-09-08 19:17:30"
2225,11,636,3,"2016-09-08 19:17:30"
2226,12,636,"I didn't really feel the need to interact with team members.","2016-09-08 19:17:30"
2227,1,668,30minutes,"2016-09-08 19:18:23"
2228,2,668,Easy,"2016-09-08 19:18:23"
2229,4,668,2,"2016-09-08 19:18:23"
2230,5,668,2,"2016-09-08 19:18:23"
2231,6,668,3,"2016-09-08 19:18:23"
2232,7,668,4,"2016-09-08 19:18:23"
2233,12,668,"Nice Survey","2016-09-08 19:18:23"
2234,1,633,"00:40 minutes","2016-09-08 19:28:13"
2235,2,633,Medium,"2016-09-08 19:28:13"
2236,4,633,4,"2016-09-08 19:28:13"
2237,5,633,1,"2016-09-08 19:28:13"
2238,6,633,4,"2016-09-08 19:28:13"
2239,7,633,2,"2016-09-08 19:28:13"
